"Sastamala";"";"";"61.341559";"22.909713";"Suomi";"2"
"Sauvala, Lundo";"";"";"60.493369";"22.377934";"Suomi";"1"
"Schwerin";"";"";"53.635502";"11.40125";"Saksa";"1"
"Segeberg";"";"";"53.919999";"10.139999";"Saksa";"1"
"Segeberg";"";"";"53.935513";"10.316317";"Saksa";"1"
"Sibbo";"";"";"60.376754";"25.268977";"Suomi";"2"
"Sibby, Sund";"";"";"60.257048";"20.192526";"Suomi";"1"
"Siena";"";"";"43.318809";"11.330757";"Italia";"9"
"Siggby, Tenala";"";"";"60.063551";"23.333683";"Suomi";"1"
"Sigtuna";"";"";"59.619146";"17.723419";"Ruotsi";"6"
"Sikois, Birkala";"";"";"61.457877";"23.578841";"Suomi";"2"
"Sjundeå";"";"";"60.138582";"24.226987";"Suomi";"13"
"Skara";"";"";"58.386013";"13.439328";"Ruotsi";"2"
"Skeppet Ugglan";"";"";"";"";"";"1"
"Skinnars, Sjundeå";"";"";"60.195836";"24.229213";"Suomi";"1"
"Skokloster";"";"";"59.692819";"17.606267";"Ruotsi";"1"
"Skällvik";"";"";"58.432201";"16.590192";"Ruotsi";"2"
"Skänninge";"";"";"58.395438";"15.086216";"Ruotsi";"4"
"Skövde";"";"";"58.390278";"13.846121";"Ruotsi";"2"
"Solberga";"Gård";"";"";"";"Ruotsi";"1"
"Soneburg, Ösel";"Slott";"Maasilinn";"58.575917";"23.036778";"Viro";"1"
"Sonnäs, Ulvsby";"";"";"61.483183";"21.900196";"Suomi";"1"
"Sonröda, Saltvik";"";"";"60.276534";"20.116899";"Suomi";"1"
"Sorkkis, Eura";"";"";"61.141954";"22.118899";"Suomi";"2"
"Sorö";"";"Sorø";"55.442645";"11.560937";"Tanska";"1"
"Sotjala, Hauho";"";"";"61.171974";"24.657913";"Suomi";"1"
"Spetalsund, Föglö";"";"";"60.032324";"20.38248";"Suomi";"1"
"Spurila, Pemar";"";"";"60.465605";"22.708811";"Suomi";"2"
"Spånga";"Kyrka";"";"59.391667";"17.911667";"Ruotsi";"1"
"Stegeborg";"Slott";"";"58.441667";"16.598333";"Ruotsi";"4"
"Stenberga, Masku";"";"";"60.534827";"22.00528";"Suomi";"1"
"Stockholm";"Slott";"";"59.326822";"18.071719";"Ruotsi";"89"
"Stockholm";"";"";"59.329324";"18.068581";"Ruotsi";"599"
"Stralsund";"";"";"54.309065";"13.077035";"Saksa";"7"
"Strängnäs";"";"";"59.377452";"17.032119";"Ruotsi";"21"
"Sund";"Kyrka";"";"60.249316";"20.113623";"Suomi";"5"
"Sund";"Socken";"";"60.250491";"20.112776";"Suomi";"4"
"Sundby";"";"";"";"";"Ruotsi";"1"
"Svanvik";"";"";"";"";"Ruotsi";"1"
"Svartsjö";"Slott";"";"59.362648";"17.727789";"Ruotsi";"6"
"Svedja, Tenala";"";"";"60.045913";"23.292598";"Suomi";"2"
"Svidja, Sjundeå";"";"";"60.189648";"24.196329";"Suomi";"1"
"Syrjäntaka, Tulois";"";"";"61.116229";"24.831606";"Suomi";"1"
"Säckestad";"Gård";"";"58.651409";"13.959038";"Ruotsi";"1"
"Säkkijärvi";"";"Kondratjevo";"60.631851";"28.167386";"Suomi";"1"
"Säkylä";"";"";"61.054264";"22.335348";"Suomi";"1"
"Säkäjärvi, Vederlax";"";"";"60.622247";"27.631495";"Suomi";"1"
"Särkilax, Tövsala";"";"";"60.414885";"22.191826";"Suomi";"1"
"Sääksmäki";"";"";"61.200505";"24.0711";"Suomi";"3"
"Sääminki";"";"";"61.877345";"28.957471";"Suomi";"1"
"Söderby, Munsö";"";"";"59.386277";"17.575018";"Ruotsi";"1"
"Söderköping";"";"";"58.475901";"16.323431";"Ruotsi";"15"
"Södertälje";"";"Tälje";"59.195363";"17.625688";"Ruotsi";"22"
"Södertälje";"";"";"59.195363";"17.625689";"Ruotsi";"1"
"Sölvesborg";"Slott";"";"56.055811";"14.594797";"Ruotsi";"1"
"Sörby";"Säteri";"";"58.383577";"15.965941";"Ruotsi";"1"
"Tallinn";"Slott";"Reval";"59.43577";"24.737373";"Viro";"1"
"Tallinn";"";"Reval";"59.437346";"24.745124";"Viro";"196"
"Tapala, Koskis";"";"";"60.635103";"23.156142";"Suomi";"1"
"Tarquinia";"";"Corneto";"42.249167";"11.756111";"Italia";"1"
"Tarttila, Sääksmäki";"By";"";"61.156474";"24.001135";"Suomi";"2"
"Tartu";"";"Dorpat";"58.377625";"26.729006";"Viro";"5"
"Tausti, Pälkäne";"";"";"61.353183";"24.225279";"Suomi";"1"
"Taustiala, Sahalax";"";"";"61.456305";"24.376768";"Suomi";"1"
"Tavastehus";"Slott";"";"61.003592";"24.459591";"Suomi";"25"
"Tavastehus";"";"";"60.996578";"24.464903";"Suomi";"18"
"Tenala";"Tingsstället";"";"60.058611";"23.298333";"Suomi";"1"
"Tenala";"";"";"60.058456";"23.298216";"Suomi";"10"
"Tennilä";"";"";"60.956553";"25.347009";"Suomi";"2"
"Tervik, Pernå";"";"";"60.45868";"25.947575";"Suomi";"1"
"Thorn";"";"Toruń";"53.01379";"18.598444";"Puola";"2"
"Tiihala, Kangasala";"";"";"61.430349";"24.101906";"Suomi";"3"
"Tirmula, Lampis";"";"";"61.076108";"25.013379";"Suomi";"1"
"Tivoli";"";"";"41.959817";"12.802226";"Italia";"1"
"Tjudö, Finström";"";"";"60.33242";"19.94962";"Suomi";"1"
"Tolkby, Helsinge";"";"";"60.278588";"24.92796";"Suomi";"1"
"Torlax, Nykyrka";"";"";"60.891447";"21.447462";"Suomi";"1"
"Torneå";"";"";"65.844493";"24.152725";"Suomi";"3"
"Touppa, Tövsala";"";"";"60.598055";"21.655739";"Suomi";"2"
"Trelleborg";"";"";"55.376243";"13.157423";"Ruotsi";"1"
"Tuna";"Socken";"Stora Tuna";"60.451944";"15.475278";"Ruotsi";"1"
"Tuna";"Biskopsgård";"";"59.467346";"18.295193";"Ruotsi";"1"
"Turenki, Janakkala";"";"";"60.920089";"24.646005";"Suomi";"3"
"Tusculum";"";"";"41.798332";"12.710832";"Italia";"5"
"Tykö, Bjärnå";"";"";"60.253889";"22.956944";"Suomi";"1"
"Tyrvis, Nedre Sastamala";"By";"";"61.326078";"22.857842";"Suomi";"2"
"Tärnö";"";"";"58.875";"16.746667";"Ruotsi";"1"
"Tövsala";"";"";"60.5625";"21.609722";"Suomi";"6"
"Ulvsby";"";"";"61.429167";"21.875";"Suomi";"7"
"Ulvsön";"";"";"63.279968";"22.261339";"Suomi";"1"
"Uppsala";"";"Östra Aros";"59.858333";"17.65";"Ruotsi";"3"
"Uppsala";"";"";"59.858564";"17.638927";"Ruotsi";"85"
"Uskela";"";"";"61.634311";"23.21157";"Suomi";"3"
"Vad";"Kyrka";"";"58.579331";"14.0054";"Ruotsi";"1"
"Vadstena";"Kloster";"";"58.450805";"14.891354";"Ruotsi";"14"
"Vadstena";"";"";"58.447602";"14.890234";"Ruotsi";"32"
"Valaskallio, Virmo";"";"";"60.647733";"21.872415";"Suomi";"2"
"Valby";"";"";"";"";"Ruotsi";"1"
"Walk";"";"Valga";"57.777108";"26.031509";"Viro";"3"
"Valko, Letala";"";"";"60.920301";"21.700883";"Suomi";"1"
"Valmiera";"";"Wolmar";"57.538539";"25.425779";"Latvia";"6"
"Varberg";"";"";"57.105891";"12.239923";"Ruotsi";"5"
"Warnemünde";"";"";"54.170342";"12.078444";"Saksa";"1"
"Varnhem";"Kloster";"";"58.3843";"13.6542";"Ruotsi";"1"
"Wave";"";"";"";"";"Viro";"1"
"Veckelax";"";"";"60.573879";"27.141304";"Suomi";"3"
"Vejby, Lojo";"";"";"60.241381";"24.117734";"Suomi";"2"
"Vemo";"";"";"60.682143";"21.705239";"Suomi";"8"
"Vesilax";"";"";"61.309722";"23.616667";"Suomi";"5"
"Viborg";"Slott";"";"60.715701";"28.728733";"Suomi";"13"
"Viborg";"";"";"60.713953";"28.757157";"Suomi";"298"
"Vichtis";"";"";"60.416573";"24.325638";"Suomi";"1"
"Viitaila, Asikkala";"";"";"61.143435";"25.351877";"Suomi";"1"
"Vik";"Slott";"";"59.736185";"17.461751";"Ruotsi";"1"
"Viljandi";"";"Fellin";"58.367135";"25.597428";"Viro";"2"
"Villeneuve-lès-Avignon";"";"";"43.967222";"4.796667";"Ranska";"13"
"Villilä, Masku";"";"";"60.549495";"22.082205";"Suomi";"3"
"Villilä, Nakkila";"";"";"61.361494";"22.000845";"Suomi";"2"
"Villiö, Kumo";"";"";"61.263587";"22.329831";"Suomi";"1"
"Vinkkilä, Vemo";"";"";"60.685818";"21.713427";"Suomi";"3"
"Virmo";"";"";"60.67848";"21.988702";"Suomi";"9"
"Visborg";"Slott";"";"57.635417";"18.286111";"Ruotsi";"5"
"Visby";"";"";"57.6348";"18.29484";"Ruotsi";"10"
"Visingsö";"";"";"57.998056";"14.291111";"Ruotsi";"1"
"Wismar";"";"";"53.897942";"11.451602";"Saksa";"1"
"Vista, Pemar";"";"";"60.455103";"22.691419";"Suomi";"1"
"Viterbo";"";"";"42.420677";"12.107669";"Italia";"8"
"Wittenberg";"";"";"51.873983";"12.627966";"Saksa";"1"
"Vittis";"";"";"61.176389";"22.698611";"Suomi";"8"
"Voipaala, Sääksmäki";"";"";"61.203927";"24.062985";"Suomi";"2"
"Voipala, Sysmä";"";"";"61.487081";"25.626896";"Suomi";"1"
"Voistio, Hollola";"";"";"60.945767";"25.330475";"Suomi";"1"
"Vordingborg";"Slott";"";"55.006528";"11.911684";"Tanska";"7"
"Vuoltee, Ackas";"";"";"61.178234";"23.735584";"Suomi";"1"
"Vuoltee, Kumo";"Gård";"";"61.261519";"22.341803";"Suomi";"1"
"Vånå";"Gård";"";"60.983235";"24.500054";"Suomi";"1"
"Vånå";"";"";"60.978861";"24.503791";"Suomi";"3"
"Vårdö";"";"";"60.242387";"20.373326";"Suomi";"1"
"Vårfruberga, Fogdö";"Kloster";"Frauenberg";"59.438611";"16.937222";"Ruotsi";"1"
"Vä";"";"";"55.997222";"14.087778";"Ruotsi";"1"
"Väddö, Roslagen";"";"";"59.98781";"18.810396";"Ruotsi";"1"
"Västbo";"Härad";"";"57.171908";"13.428033";"Ruotsi";"1"
"Västerås";"Kloster";"";"59.608611";"16.547333";"Ruotsi";"1"
"Västerås";"Slott";"";"59.606389";"16.544444";"Ruotsi";"3"
"Västerås";"";"";"59.609901";"16.544809";"Ruotsi";"12"
"Växjö";"";"";"56.878333";"14.809167";"Ruotsi";"4"
"Vörå";"";"";"63.128501";"22.250529";"Suomi";"1"
"Yläne";"";"";"60.87967";"22.40936";"Suomi";"1"
"Yninge";"";"";"";"";"Ruotsi";"1"
"Åbo";"Kyrka";"";"60.4525";"22.278333";"Suomi";"2"
"Åbo";"Slott";"";"60.435344";"22.228699";"Suomi";"84"
"Åbo";"Stift";"";"60.450666";"22.27577";"Suomi";"1"
"Åbo";"";"";"60.450666";"22.27577";"Suomi";"728"
"Åby";"Kyrka";"";"56.781111";"16.287222";"Ruotsi";"1"
"Åby";"";"";"56.780833";"16.287222";"Ruotsi";"1"
"Åkarp, Skåne";"Läger";"";"55.483889";"13.051111";"Ruotsi";"1"
"Åland";"";"";"60.223782";"19.937488";"Suomi";"2"
"Åminne, Halikko";"";"";"60.384167";"23.086667";"Suomi";"4"
"Åsunda";"Härad";"";"59.642986";"17.005445";"Ruotsi";"2"
"Älghorn";"";"Färingsö";"59.407906";"17.73574";"Ruotsi";"2"
"Ängsö";"";"";"59.533056";"16.855278";"Ruotsi";"2"
"Äyräpää";"Kyrka";"Muolaa";"60.554233";"29.567126";"Suomi";"1"
"Äyräpää";"";"Muolaa";"60.554233";"29.567126";"Suomi";"1"
"Ödkarby, Saltvik";"";"";"60.309051";"19.980015";"Suomi";"1"
"Önningby";"";"";"60.118506";"20.02382";"Suomi";"1"
"Örebro";"Slott";"";"59.273972";"15.215251";"Ruotsi";"2"
"Örebro";"";"";"59.275263";"15.213411";"Ruotsi";"11"
"Örehamn";"";"Grankullavik";"57.336111";"17.094444";"Ruotsi";"1"
"Tammela";"Kyrka";"";"60.808333";"23.7625";"Suomi";"1"
"Tulois";"Socken";"";"61.116667";"24.831944";"Suomi";"1"
"Vittis";"Kyrka";"";"61.180639";"22.692833";"Suomi";"1"
"Elimä";"Socken";"";"60.720833";"26.451389";"Suomi";"1"
"Palho, Vesilax";"By";"";"61.368058";"23.469888";"Suomi";"1"
