wkt_geom;id;toraid;note;coordinate_accuracy;sweref99_n;sweref99_e;wgs84_lat;wgs84_long;x_rt90;y_rt90;id_deprecated;namn_deprecated
Point (2015421.27151759387925267 8336097.34382188972085714);36142;1117;;high;6623527.452118;674636.848585;59.71291624;18.10483732;1629416.85140321;6623699.21049948;1910900016;Slumsta
Point (2015097.98662021849304438 8334771.43106031883507967);36147;1118;;high;6622851.268516;674504.863612;59.70690865;18.1019332;1629276.62195609;6623024.5216501;1910900017;Östa
Point (2015085.37900684238411486 8334861.00270505156368017);36146;1118;;high;6622896.137309;674496.381854;59.70731453;18.10181995;1629268.68444021;6623069.50090672;1910900017;Östa
Point (2010146.06388720567338169 8341774.42568151000887156);36151;1120;;high;6626264.773349;671840.701869;59.73862638;18.05744933;1626653.53754325;6626470.99104304;1910900019;Fröby
Point (2010725.98528470029123127 8337779.82678061537444592);36163;1121;;high;6624265.308904;672226.379027;59.72053786;18.06265885;1627014.95909943;6624466.50370074;1910900020;Ånsta
Point (2010814.18660060781985521 8337755.83906545676290989);36162;1121;;high;6624255.275641;672271.472835;59.72042921;18.06345117;1627059.93835605;6624455.92034623;1910900020;Ånsta
Point (2010863.28334786090999842 8337659.75160859245806932);36165;1121;;high;6624207.987105;672298.501863;59.71999398;18.06389222;1627086.3967423;6624408.29525099;1910900020;Ånsta
Point (2010636.53807756747119129 8337767.13931996189057827);36164;1121;;high;6624256.827103;672181.510363;59.72048039;18.06185533;1626969.9798428;6624458.56618486;1910900020;Ånsta
Point (2010956.71286627254448831 8337635.58423443697392941);36166;1121;;high;6624197.986002;672346.240684;59.71988451;18.06473151;1627134.02183755;6624397.71189648;1910900020;Ånsta
Point (2010393.54492427594959736 8341594.91991621349006891);36171;1122;;high;6626180.103066;671969.768955;59.73781374;18.05967249;1626781.5961327;6626384.73670387;1910900021;Stora Ullentuna
Point (2010843.36723659140989184 8321777.58791299629956484);36054;1124;;high;6616193.242393;672658.736917;59.64797767;18.06371331;1627349.25257952;6616387.84565236;1911000001;Stora Söderby
Point (2010946.03765612980350852 8321569.96806692611426115);36053;1124;;high;6616090.761869;672715.535594;59.64703521;18.06463561;1627404.81519065;6616284.65794598;1911000001;Stora Söderby
Point (2003833.29758624895475805 8310583.87701362743973732);35962;1097;;high;6610372.167716;669367.380323;59.59712769;18.00074078;1623986.62263751;6610605.78884756;1910700009;Kyssinge
Point (2003813.70287443627603352 8310464.33002822380512953);35961;1097;;high;6610311.236292;669360.184116;59.59658421;18.00056476;1623978.68512164;6610544.93455919;1910700009;Kyssinge
Point (2002487.07417948986403644 8305106.69679544027894735);35967;1098;;high;6607569.296337;668809.923649;59.57221829;17.98864745;1623395.03141162;6607809.21436784;1910700010;Sälna
Point (2002553.5727030336856842 8305067.95324513223022223);35966;1098;;high;6607551.198803;668844.533461;59.57204203;17.98924482;1623429.42731375;6607790.69349747;1910700010;Sälna
Point (2002583.20447992882691324 8305176.64126742538064718);35969;1098;;high;6607606.9044;668857.084083;59.57253651;17.989511;1623442.65650687;6607846.25610859;1910700010;Sälna
Point (2002442.2602185404393822 8305170.83685001730918884);35968;1098;;high;6607600.747329;668785.733275;59.5725101;17.98824488;1623371.218864;6607840.96443134;1910700010;Sälna
Point (2002664.9126960732974112 8305283.61554900463670492);35971;1098;;high;6607662.931136;668896.084717;59.57302318;17.990245;1623482.34408625;6607901.81871972;1910700010;Sälna
Point (2002499.12645746977068484 8305315.18576995842158794);35970;1098;;high;6607675.128501;668811.284103;59.57316681;17.98875572;1623397.67725025;6607915.04791285;1910700010;Sälna
Point (2002844.78849568031728268 8305998.38601488247513771);35973;1098;;high;6608028.904787;668971.002985;59.57627482;17.99186085;1623561.719245;6608266.94444997;1910700010;Sälna
Point (2002644.07181251421570778 8306078.11826989986002445);35972;1098;;high;6608064.682325;668867.398315;59.57663752;17.99005778;1623458.53153862;6608303.98619072;1910700010;Sälna
Point (2002991.47127569583244622 8306019.66258811112493277);35974;1098;;high;6608043.029014;669044.902461;59.57637161;17.99317853;1623635.8027265;6608280.1736431;1910700010;Sälna
Point (2006271.72994511667639017 8330062.48958057258278131);36096;1103;;high;6620269.967115;670154.746435;59.68556416;18.02264559;1624894.39868017;6620495.68574776;1910900002;Örby
Point (2006407.73683616751804948 8329905.98656095005571842);36095;1103;;high;6620194.130088;670227.093914;59.68485454;18.02386736;1624965.83632305;6620418.95642764;1910900002;Örby
Point (2009171.33698578085750341 8333680.74251160025596619);36099;1104;;high;6622162.349734;671536.447135;59.70196604;18.0486932;1626299.33899005;6622371.58533289;1910900003;Lättsta
Point (2008233.89952144911512733 8330703.95129173062741756);36102;1105;;high;6620638.971076;671131.702787;59.68847255;18.04027206;1625876.00481005;6620852.87396214;1910900004;Herresta
Point (2008307.52609924902208149 8330559.98332362715154886);36101;1105;;high;6620568.038187;671172.245994;59.68781982;18.04093346;1625915.69238943;6620781.43631926;1910900004;Herresta
Point (2014045.06507010711356997 8335517.9376560477539897);36104;1106;;high;6623202.83303;673955.45008;59.71029114;18.09247465;1628731.39385416;6623382.82485537;1910900005;Skepptuna
Point (2008125.3481612540781498 8330587.08903052471578121);36103;1105;;high;6620577.492887;671079.542163;59.68794272;18.03929693;1625823.08803755;6620792.01967376;1910900004;Herresta
Point (2013922.11965386988595128 8334987.3454460920765996);36105;1106;;high;6622932.398381;673905.830101;59.70788701;18.09137021;1628678.47708166;6623112.94931562;1910900005;Skepptuna
Point (2010511.01958845462650061 8333654.59353288076817989);36109;1107;;high;6622180.346971;672213.872207;59.70184753;18.06072778;1626977.09540565;6622381.3483268;1910900006;Kogsta
Point (2010631.60283359000459313 8333660.97145386785268784);36108;1107;;high;6622186.376602;672274.64311;59.70187643;18.061811;1627037.94969403;6622386.64000405;1910900006;Kogsta
Point (2015645.81587748439051211 8331714.67999971751123667);36113;1108;;high;6621322.527529;674853.832662;59.69305469;18.10685444;1629607.05899892;6621491.28821335;1910900007;Gådersta
Point (2015744.56126984558068216 8331695.52555903606116772);36112;1108;;high;6621315.20342;674904.184455;59.69296786;18.10774148;1629657.32993279;6621483.35069747;1910900007;Gådersta
Point (2011606.06062236684374511 8332617.06329669151455164);36116;1109;;high;6621682.624795;672791.329843;59.69714511;18.0705647;1627548.59654866;6621876.52231715;1910900008;Ockelsta
Point (2015853.75758389150723815 8331676.00644781161099672);36114;1108;;high;6621307.94362;674959.826286;59.69287937;18.10872241;1629712.89254392;6621475.4131816;1910900007;Gådersta
Point (2011608.07557223062030971 8332522.64626295585185289);36118;1109;;high;6621635.046751;672794.553654;59.69671715;18.0705828;1627551.24238728;6621828.8972219;1910900008;Ockelsta
Point (2011604.86409086757339537 8332428.40915120858699083);36117;1109;;high;6621587.436552;672795.132452;59.69629;18.07055395;1627551.24238728;6621781.27212665;1910900008;Ockelsta
Point (1978493.10271998099051416 8248775.09417309891432524);41706;311;;high;6578409.410743;657834.41406;59.31495821;17.77310594;1612063.98506047;6578777.32477148;1250700019;Troxhammar
Point (1978612.64610688085667789 8248771.55657233577221632);41705;311;;high;6578410.151436;657895.587258;59.31494199;17.77417981;1612125.17828724;6578777.32477148;1250700019;Troxhammar
Point (1978380.10249216877855361 8248775.10698776412755251);41707;311;;high;6578407.011944;657776.659951;59.31495827;17.77209084;1612006.19145741;6578775.62495962;1250700019;Troxhammar
Point (1977059.76745483139529824 8248776.75948767364025116);41713;312;;high;6578379.815521;657101.806777;59.31496584;17.76023007;1611330.88660834;6578756.59628309;1250700020;Ekeby
Point (1963242.49956436920911074 8270894.957806003279984);41461;315;;high;6589362.148713;649593.253912;59.41621048;17.63610744;1603954.00360934;6589831.94833415;1250800002;Västertorp
Point (1964464.10103451064787805 8270144.06258480064570904);41462;316;;high;6589004.867065;650230.985514;59.41277826;17.64708127;1604587.52525605;6589466.86806316;1250800003;Östertorp
Point (1962142.32737801992334425 8267266.27113098278641701);41484;317;;high;6587493.551204;649105.508706;59.39962111;17.62622442;1603443.51540047;6587968.90694219;1250800004;Stav
Point (1962153.92237475584261119 8267493.16074355784803629);41483;317;;high;6587609.261272;649106.861128;59.40065863;17.62632858;1603446.27053747;6588084.62269628;1250800004;Stav
Point (1962110.4772011679597199 8267088.62851045187562704);41486;317;;high;6587402.495497;649092.839063;59.39880877;17.62593831;1603429.73971546;6587877.98742113;1250800004;Stav
Point (1962290.17024919972755015 8267143.20859325956553221);41485;317;;high;6587433.893164;649183.360768;59.39905836;17.62755252;1603520.65923653;6587908.29392815;1250800004;Stav
Point (1977118.07698354148305953 8260074.38061553332954645);41667;304;;high;6584140.746106;656892.690674;59.36671773;17.76075387;1611191.51762096;6584521.10742339;1250700012;Nibbla
Point (1976996.08895315113477409 8260066.53299335297197104);41666;304;;high;6584134.165813;656830.603606;59.3666818;17.75965803;1611129.33952093;6584515.27822651;1250700012;Nibbla
Point (1976450.95343761355616152 8261203.23266259953379631);41669;304;;high;6584701.662309;656528.436303;59.37188441;17.754761;1610833.9935458;6585086.53952052;1250700012;Nibbla
Point (1976951.59364940784871578 8259976.36319646891206503);41668;304;;high;6584087.288722;656809.801668;59.36626907;17.75925833;1611107.96579905;6584468.64465149;1250700012;Nibbla
Point (1970639.21454356308095157 8255103.680840864777565);41674;305;;high;6581471.889129;653689.235701;59.34395777;17.70255326;1607955.14020008;6581890.57057946;1250700013;Sockarby
Point (1970729.30418576044030488 8255013.76023956388235092);41676;305;;high;6581427.917561;653737.104039;59.3435459;17.70336255;1608002.48476081;6581846.0109929;1250700013;Sockarby
Point (1970759.18312997836619616 8254914.64015090651810169);41675;305;;high;6581378.006985;653754.415271;59.34309189;17.70363096;1608019.19460577;6581795.88145801;1250700013;Sockarby
Point (1970632.2182583964895457 8255049.28675427194684744);41678;305;;high;6581444.014919;653686.78884;59.34370863;17.70249041;1607952.35522592;6581862.72083786;1250700013;Sockarby
Point (1970838.05599513463675976 8255005.19601076003164053);41677;305;;high;6581425.807886;653792.818746;59.34350667;17.70433948;1608058.18424402;6581843.22601874;1250700013;Sockarby
Point (1971247.16712840786203742 8252706.52990926895290613);41682;306;;high;6580262.294511;654049.428096;59.33297619;17.70801459;1608300.74750672;6580676.3887756;1250700014;Eknäs
Point (1968920.71872443705797195 8253062.1728327814489603);41684;307;;high;6580395.485588;652853.665122;59.33460565;17.68711575;1607106.37565243;6580824.08816037;1250700015;Stockby
Point (1968547.94658828899264336 8253256.68044538516551256);41683;307;;high;6580486.985897;652659.247556;59.3354968;17.68376708;1606913.03011433;6580917.96042613;1250700015;Stockby
Point (1968683.9607918867841363 8253305.62926233280450106);41686;307;;high;6580514.747277;652727.717357;59.33572106;17.68498892;1606981.8489568;6580944.8976412;1250700015;Stockby
Point (1968777.85413842392154038 8253153.6324678948149085);41685;307;;high;6580439.177282;652778.805572;59.33502468;17.68583237;1607032.03135653;6580868.69473791;1250700015;Stockby
Point (1977665.8740376029163599 8256570.8148117633536458);41689;308;;high;6582367.124319;657246.440987;59.35067711;17.76567482;1611523.84345491;6582742.87728406;1250700016;Kumla
Point (1977730.48362509324215353 8256420.75245972722768784);41690;308;;high;6582292.012815;657282.607243;59.3499899;17.76625521;1611559.10632039;6582667.31400089;1250700016;Kumla
Point (1977515.49468413088470697 8256318.44304480962455273);41694;308;;high;6582235.30649;657175.006384;59.34952136;17.76432393;1611450.79894785;6582611.90092657;1250700016;Kumla
Point (1977474.20629944768734276 8256423.36762312240898609);41693;308;;high;6582287.908938;657151.704371;59.35000187;17.76395303;1611428.1299629;6582664.79522479;1250700016;Kumla
Point (1977836.51451874920167029 8254699.61066390108317137);41696;309;;high;6581416.935974;657373.223003;59.34210694;17.7672077;1611639.13767305;6581790.98063554;1250700017;Skå-Edeby
Point (1977678.67762401327490807 8254664.99222349841147661);41695;309;;high;6581395.937018;657293.350985;59.34194836;17.76578983;1611558.99678851;6581770.94541441;1250700017;Skå-Edeby
Point (1978583.42018324602395296 8251644.73360763769596815);41699;310;;high;6579875.139339;657819.57693;59.32811086;17.77391727;1612066.89690853;6580243.49812343;1250700018;Mörby
Point (1978735.70635643391869962 8248774.57164303585886955);41702;311;;high;6578414.311217;657958.418567;59.31495581;17.77528528;1612188.07132587;6578780.72439519;1250700019;Troxhammar
Point (1978800.95674737449735403 8252127.07091355975717306);41700;310;;high;6580125.757613;657920.45722;59.3303211;17.77587144;1612170.83095576;6580492.93983678;1250700018;Mörby
Point (1978618.82795078796334565 8248981.12749759666621685);41704;311;;high;6578517.204536;657894.291038;59.31590271;17.77423535;1612125.17828724;6578884.41291833;1250700019;Troxhammar
Point (1978722.44092555623501539 8248888.16439462266862392);41703;311;;high;6578471.983035;657949.222742;59.31547655;17.77516612;1612179.5722666;6578838.51799825;1250700019;Troxhammar
Point (1967178.05325949750840664 8263044.18009489215910435);41587;292;;high;6585446.330099;651759.27811;59.38030863;17.67146112;1606072.97633682;6585889.13661842;1250500008;Lisselby
Point (1965293.29763391078449786 8259946.82900276966392994);41629;294;;high;6583830.202709;650860.739947;59.36613388;17.65453007;1605154.68606098;6584283.59272713;1250700002;Sånga Säby
Point (1965055.58056088560260832 8259851.60331971105188131);41631;294;;high;6583776.851012;650741.354849;59.36569799;17.65239462;1605034.63199774;6584231.67745654;1250700002;Sånga Säby
Point (1965258.38203856046311557 8259833.23719741590321064);41630;294;;high;6583771.621156;650845.229142;59.36561392;17.65421642;1605138.46253892;6584225.18804771;1250700002;Sånga Säby
Point (1965540.96977621177211404 8258734.35575364250689745);41635;296;;high;6583217.492969;651011.803402;59.36058349;17.65675495;1605298.35445703;6583668.93710763;1250700004;Alby
Point (1969181.66526818671263754 8256063.26666304655373096);41638;298;;high;6581930.886543;652925.135358;59.34835273;17.68945987;1607196.45802919;6582358.90962314;1250700006;*Valla
Point (1970820.80328416032716632 8256834.48628505226224661);41645;300;;high;6582357.88309;653746.12091;59.35188456;17.7041845;1608022.7690604;6582776.03978879;1250700008;Skillinge
Point (1969693.91251690592616796 8257509.37398503720760345);41643;299;;high;6582678.498322;653156.857163;59.35497492;17.69406147;1607437.28002843;6583103.85345057;1250700007;Torslunda
Point (1970194.48226481676101685 8258938.42465743608772755);41647;301;;high;6583417.049961;653382.872423;59.36151773;17.69855816;1607672.28522374;6583839.8042128;1250700009;Viggeby
Point (1971617.22444040654227138 8256975.51500148605555296);41658;303;;high;6582446.303562;654149.807936;59.35253036;17.71133887;1608427.6020643;6582859.58607701;1250700011;Sundby
Point (1971725.62234954931773245 8257019.87448669411242008);41657;303;;high;6582471.166469;654204.228275;59.35273349;17.71231263;1608482.33368057;6582883.7942919;1250700011;Sundby
Point (1972041.65385252237319946 8256891.32983156200498343);41660;303;;high;6582412.23303;654368.247678;59.35214486;17.71515159;1608645.66944047;6582822.86289587;1250700011;Sundby
Point (1971877.5736049625556916 8256975.8095326405018568);41659;303;;high;6582451.871454;654282.721151;59.35253171;17.71367763;1608560.60731618;6582863.5447814;1250700011;Sundby
Point (1977193.89697640482336283 8259805.34284485224634409);41665;304;;high;6584005.293905;656937.071273;59.36548624;17.76143497;1611234.26506473;6584385.09282958;1250700012;Nibbla
Point (1977094.38761373003944755 8259785.40139834024012089);41664;304;;high;6583993.027528;656886.709357;59.36539496;17.76054107;1611183.74535846;6584373.43443583;1250700012;Nibbla
Point (1968341.98886986169964075 8262416.34255045372992754);41550;288;;high;6585150.484554;652365.927855;59.37743587;17.68191693;1606676.1547415;6585585.88426043;1250500004;Degerby
Point (1969452.13255758583545685 8264499.3560360549017787);41548;287;;high;6586234.049665;652889.375825;59.38696607;17.69188952;1607212.83158568;6586663.30843439;1250500003;Vifärna
Point (1968188.88159324019216001 8262564.51228259690105915);41552;288;;high;6585222.796431;652284.776196;59.37811386;17.68054154;1606595.86415993;6585659.1930523;1250500004;Degerby
Point (1968262.11594380484893918 8262493.94610597752034664);41551;288;;high;6585188.364219;652323.586021;59.37779096;17.68119942;1606634.26400329;6585624.28410379;1250500004;Degerby
Point (1968531.17899143067188561 8262335.65091491211205721);41554;288;;high;6585113.281363;652464.105369;59.37706663;17.68361645;1606773.89979733;6585547.48441707;1250500004;Degerby
Point (1968387.69795772270299494 8262339.70363989844918251);41553;288;;high;6585112.393487;652390.821041;59.37708518;17.68232754;1606700.59100546;6585547.48441707;1250500004;Degerby
Point (1972934.48122583655640483 8261716.06299725640565157);41558;289;;high;6584889.004369;654723.478583;59.37423135;17.72317199;1609030.97487562;6585295.78745858;1250500005;Bredlöt
Point (1970662.30996890109963715 8265586.05871054623275995);41568;291;;high;6586812.315801;653484.122739;59.39193688;17.70276073;1607814.6974513;6587234.47429204;1250500007;Hilleshög
Point (1970750.69854455022141337 8265649.61588022485375404);41569;291;;high;6586846.501854;653527.881735;59.39222758;17.70355474;1607858.87890427;6587268.13635146;1250500007;Hilleshög
Point (1970780.3906334713101387 8265099.48713522311300039);41572;291;;high;6586567.059372;653554.406196;59.38971129;17.70382147;1607882.02157012;6586988.32048259;1250500007;Hilleshög
Point (1970618.18064024485647678 8265484.06794204562902451);41571;291;;high;6586759.481478;653463.728077;59.39147039;17.70236431;1607793.65866416;6587181.87732421;1250500007;Hilleshög
Point (1970728.16053157625719905 8264712.78982509952038527);41578;291;;high;6586369.105694;653535.769932;59.38794242;17.70335227;1607860.98278299;6586790.55588354;1250500007;Hilleshög
Point (1970672.1377597542013973 8264772.20349523797631264);41577;291;;high;6586398.193422;653505.968647;59.3882142;17.70284901;1607831.528481;6586820.01018552;1250500007;Hilleshög
Point (1967387.30963252345100045 8263027.24488250538706779);41586;292;;high;6585441.993827;651866.37325;59.38023114;17.6733409;1606180.03903227;6585883.50173972;1250500008;Lisselby
Point (1986361.80069380020722747 8251661.21868373733013868);41434;278;;high;6580051.242174;661793.111926;59.3281864;17.84379165;1616043.27462983;6580371.50449362;1250400004;Barkarby
Point (1984355.68858458148315549 8252597.63168450351804495);41433;277;;high;6580485.124446;660747.949669;59.33247723;17.82577044;1615003.18279773;6580818.12307509;1250400003;Norrby
Point (1987064.63723529619164765 8253156.93367249332368374);41437;279;;high;6580829.316558;662119.516647;59.3350398;17.85010534;1616379.16144761;6581145.76234696;1250400005;Hogsta
Point (1986268.41840082360431552 8251696.6091616889461875);41435;278;;high;6580067.252816;661744.63376;59.32834858;17.84295279;1615994.98183767;6580388.10514092;1250400004;Barkarby
Point (1986744.91199949174188077 8252974.09866376221179962);41439;279;;high;6580729.100996;661960.19648;59.33420212;17.8472332;1616218.59930137;6581047.45899212;1250400005;Hogsta
Point (1986881.76680664881132543 8253046.95831280760467052);41438;279;;high;6580769.242757;662028.510555;59.33453594;17.84846259;1616287.41164976;6581086.78033405;1250400005;Hogsta
Point (1989108.62834249576553702 8249031.59018334373831749);41445;281;;high;6578770.159904;663254.208786;59.31613404;17.86846683;1617489.11208968;6579072.50116583;1250400007;*Rinkeby
Point (1988998.92575392103753984 8249140.15895282942801714);41444;281;;high;6578823.131692;663195.75862;59.31663172;17.86748135;1617431.29324412;6579126.19009385;1250400007;*Rinkeby
Point (1988880.90235379803925753 8249240.89557718299329281);41447;281;;high;6578871.92489;663133.229856;59.3170935;17.86642113;1617369.34448101;6579175.74910434;1250400007;*Rinkeby
Point (1988771.068603515625 8249345.42294783610850573);41446;281;;high;6578922.83237;663074.804689;59.31757265;17.86543448;1617311.52563545;6579227.37307359;1250400007;*Rinkeby
Point (1988409.14995882916264236 8247790.99518751632422209);41450;282;;high;6578121.814491;662923.949196;59.31044654;17.8621833;1617150.94296707;6578428.04195879;1250400008;Edeby
Point (1988338.11692519648931921 8247829.36245638038963079);41449;282;;high;6578139.830413;662886.799601;59.31062244;17.8615452;1617114.00504215;6578446.51092124;1250400008;Edeby
Point (1988658.02111182897351682 8247832.38408367428928614);41452;282;;high;6578148.40437;663050.249401;59.3106363;17.86441895;1617277.58728105;6578453.10697926;1250400008;Edeby
Point (1988513.64835386606864631 8247834.26849097199738026);41451;282;;high;6578146.191379;662976.41327;59.31064494;17.86312203;1617203.71143123;6578451.78776766;1250400008;Edeby
Point (1985550.20577403763309121 8249171.94791741669178009);41458;284;;high;6578763.838619;661432.588781;59.31677744;17.83650097;1615667.09540094;6579088.24009111;1250400010;Berga
Point (1985441.13528377492912114 8249199.74677419196814299);41459;284;;high;6578775.645701;661376.243761;59.31690487;17.83552118;1615610.88341248;6579100.7316441;1250400010;Berga
Point (1969067.75519619509577751 8266364.07169993221759796);41537;285;;high;6587175.404372;652654.967901;59.39549524;17.6884366;1606989.78870754;6587607.67978359;1250500001;Prästnibbla
Point (1969068.92542802868410945 8266230.00433946773409843);41536;285;;high;6587107.185924;652658.322672;59.39488209;17.68844711;1606992.31729461;6587539.40793258;1250500001;Prästnibbla
Point (1969077.32881186623126268 8266527.6232985882088542);41540;285;;high;6587258.850542;652656.484826;59.39624322;17.6885226;1606992.31729461;6587691.12315705;1250500001;Prästnibbla
Point (1969650.47667085565626621 8264524.52027857303619385);41547;287;;high;6586250.956488;652990.018287;59.38708118;17.69367128;1607313.69770838;6586678.99872014;1250500003;Vifärna
Point (1967851.97377740312367678 8264402.99374651908874512);41549;286;;high;6586152.051628;652075.220607;59.38652525;17.67751505;1606397.53040778;6586591.161793;1250500002;Kvarsta
Point (1951233.7933668673504144 8255254.45357689447700977);41592;265;;high;6581159.333683;643776.148326;59.34464836;17.52823139;1598036.37229223;6581698.0368636;1250200001;Lindby
Point (1951319.79789396654814482 8255170.97560588736087084);41591;265;;high;6581118.444658;643821.68759;59.34426601;17.52900399;1598081.42521635;6581656.58817341;1250200001;Lindby
Point (1949645.82504302612505853 8260766.22351823747158051);41596;267;;high;6583937.513684;642859.070937;59.36988434;17.51396643;1597152.7709196;6584487.87492054;1250200003;Bergby
Point (1947964.71082572056911886 8250659.17709559574723244);41594;266;;high;6578752.84892;642194.596544;59.32359425;17.49886473;1596425.36122;6579310.2321272;1250200002;Kurön
Point (1949693.92408738285303116 8260398.74243521876633167);41597;267;;high;6583751.230855;642890.690696;59.36820239;17.51439851;1597182.13989548;6584301.17214534;1250200003;Bergby
Point (1951330.54966496885754168 8261620.02489038277417421);41603;268;;high;6584405.016323;643702.287655;59.37379185;17.52910057;1598001.81850343;6584945.25291988;1250200004;Stenby
Point (1951510.45699609885923564 8261249.62033198494464159);41602;268;;high;6584219.829767;643801.26282;59.37209671;17.53071671;1598098.56929038;6584758.83067186;1250200004;Stenby
Point (1951392.93711668043397367 8261530.44316271785646677);41604;268;;high;6584360.596077;643735.856134;59.37338189;17.52966101;1598034.85535751;6584900.41718935;1250200004;Stenby
Point (1950327.23149094078689814 8261851.16711247712373734);41608;269;;high;6584503.327472;643185.875698;59.37484961;17.52008761;1597486.49598437;6585049.84074144;1250200005;*Övre Stenby
Point (1948503.71748515754006803 8259319.83186630439013243);41616;271;;high;6583178.630588;642303.954046;59.36326376;17.50370671;1596588.34957403;6583735.56722611;1250200007;Prästgården
Point (1947444.55637281271629035 8265795.09660398401319981);41620;273;;high;6586456.25005;641639.711631;59.39289298;17.4941921;1595963.69086895;6587021.88697528;1250200009;Stora Dalby
Point (1944119.44506972236558795 8269431.98883920162916183);41623;274;;high;6588244.1261;639875.395892;59.40952316;17.46432212;1594220.69117229;6588831.50455425;1250200010;Sättra
Point (1947326.72643708321265876 8265928.17133371438831091);41621;273;;high;6586521.743984;641577.082116;59.39350163;17.49313362;1595901.84260711;6587088.15297011;1250200009;Stora Dalby
Point (1944140.92242588056251407 8269559.76758635509759188);41624;274;;high;6588309.550813;639883.934636;59.4101073;17.46451505;1594230.02465448;6588896.83892953;1250200010;Sättra
Point (1986077.05820915219374001 8247623.99710072483867407);41426;275;;high;6577985.539708;661735.5465;59.30968086;17.84123377;1615960.68113234;6578306.13480808;1250400001;Söderby
Point (1986221.92414847598411143 8247590.3317086324095726);41425;275;;high;6577971.522491;661810.329595;59.30952651;17.84253512;1616035.30766965;6578291.20950062;1250400001;Söderby
Point (1985149.10678364406339824 8248480.82432934362441301);41428;276;;high;6578402.510062;661242.610363;59.31360917;17.83289784;1615472.70747828;6578729.14837489;1250400002;Lunda
Point (1986001.84380864421837032 8247709.11746383458375931);41427;275;;high;6578027.332677;661695.246679;59.31007113;17.84055811;1615920.88031243;6578348.42317923;1250400001;Söderby
Point (1984403.1413863655179739 8252685.90651871636509895);41432;277;;high;6580531.167042;660770.278159;59.3328817;17.82619672;1615026.07295433;6580863.90338827;1250400003;Norrby
Point (1984391.62125647882930934 8252798.40403981879353523);41431;277;;high;6580588.281509;660761.957767;59.33339714;17.82609323;1615018.44290213;6580921.12877976;1250400003;Norrby
Point (1958182.39465732523240149 8263066.42965903785079718);41501;257;;high;6585276.183887;647169.779965;59.38041043;17.59065174;1601480.54274584;6585774.57349631;1250100001;Sättra
Point (1953925.13507758430205286 8267084.95706538669764996);41504;258;;high;6587238.184227;644919.439406;59.39879198;17.55240813;1599253.54250355;6587764.22662233;1250100002;Väsby
Point (1953870.6793256385717541 8267164.82138608209788799);41503;258;;high;6587277.768886;644890.114167;59.39915719;17.55191894;1599224.69129919;6587804.17444375;1250100002;Väsby
Point (1953591.00155297084711492 8267115.51918568462133408);41506;258;;high;6587247.206994;644748.475585;59.39893174;17.54940656;1599082.65460079;6587775.32323939;1250100002;Väsby
Point (1953792.20836580358445644 8267158.16818813048303127);41505;258;;high;6587272.847849;644850.233787;59.39912677;17.55121403;1599184.74347777;6587799.73579693;1250100002;Väsby
Point (1953601.87849361053667963 8267032.44385518599301577);41508;258;;high;6587205.13494;644755.642066;59.39855184;17.54950427;1599089.31257103;6587733.15609455;1250100002;Väsby
Point (1953692.00340054091066122 8267152.08479628339409828);41507;258;;high;6587267.792393;644799.260591;59.39909895;17.55031387;1599133.69903928;6587795.2971501;1250100002;Väsby
Point (1953792.5658885920420289 8267005.65083338227123022);41510;258;;high;6587195.225004;644853.393282;59.39842931;17.55121724;1599186.96280118;6587722.05947749;1250100002;Väsby
Point (1953706.42854117206297815 8267038.41426068637520075);41509;258;;high;6587210.217276;644808.833824;59.39857914;17.55044345;1599142.57633293;6587737.59474138;1250100002;Väsby
Point (1955041.34401828912086785 8267328.05136741418391466);41516;259;;high;6587383.794271;645483.803362;59.39990362;17.5624352;1599819.7814167;6587903.02493704;1250100003;Munsö
Point (1961803.27387508400715888 8260552.54378601722419262);41719;260;;high;6584068.145225;649067.431652;59.36890634;17.62317865;1603363.92046862;6584543.30885501;1250100004;Husby
Point (1961855.30333984643220901 8260440.777884716168046);41718;260;;high;6584012.255498;649096.227997;59.36839479;17.62364604;1603392.04511848;6584487.05955529;1250100004;Husby
Point (1961770.82186048058792949 8260877.57334248721599579);41721;260;;high;6584233.066335;649044.344284;59.37039397;17.62288713;1603342.82698123;6584708.54117295;1250100004;Husby
Point (1961794.02156582358293235 8260718.31446781009435654);41720;260;;high;6584152.405553;649059.381079;59.36966507;17.62309554;1603356.88930616;6584627.6828046;1250100004;Husby
Point (1961872.92330419481731951 8260219.04696362745016813);41723;260;;high;6583899.651867;649109.673946;59.3673799;17.62380433;1603404.12928183;6584374.27152902;1250100004;Husby
Point (1961777.33762162644416094 8260281.21353320311754942);41722;260;;high;6583929.399063;649059.644626;59.36766445;17.62294566;1603354.45084601;6584404.63057313;1250100004;Husby
Point (1962003.65388148836791515 8260058.46973174344748259);41725;260;;high;6583820.476944;649179.617743;59.3666449;17.6249787;1603473.12710937;6584294.23404908;1250100004;Husby
Point (1961891.72297459049150348 8260115.6700466051697731);41724;260;;high;6583847.364899;649121.344898;59.36690672;17.62397321;1603415.16893424;6584321.83318009;1250100004;Husby
Point (1960739.57311858679167926 8259741.65359859447926283);41729;261;;high;6583633.674762;648540.83504;59.3651947;17.61362327;1602831.95907649;6584115.13576539;1250100005;Ekeby
